file_name,frame,conflict_frame,ego_ttcp,agent_ttcp,ego_a_c,agent_a_c,av_pass_first,ego_dis2des,ego_current_velocity,agent_dis2des,agent_current_velocity
1371_agent_yield_hv.csv,20,30,0.83,6.34,-2.49,11.73,True,7.54,9.08,4.65,0.73
1372_agent_yield_hv.csv,30,60,4.39,6.94,-0.3,0.68,True,12.25,2.79,17.86,2.57
1372_agent_yield_hv.csv,40,60,2.2,7.86,-0.71,4.71,True,8.59,3.9,15.82,2.01
1372_agent_yield_hv.csv,50,60,0.99,5.99,-1.24,23.09,True,4.4,4.45,13.55,2.26
1375_agent_yield_hv.csv,20,38,2.54,4.27,-0.79,1.7,True,10.56,4.16,13.57,3.18
1375_agent_yield_hv.csv,30,38,0.8,5.7,-1.9,30.31,True,5.04,6.31,11.28,1.98
1376_agent_yield_hv.csv,0,23,7.47,2.3,5.34,-1.49,True,20.41,2.73,18.54,8.05
1376_agent_yield_hv.csv,10,23,1.31,2.1,-3.44,5.36,True,12.68,9.64,12.23,5.83
1376_agent_yield_hv.csv,20,23,0.19,1.39,-13.38,100.0,True,2.06,10.78,6.77,4.87
1377_agent_yield_hv.csv,0,29,4.19,5.02,-0.16,0.27,True,10.38,2.47,14.4,2.87
1377_agent_yield_hv.csv,10,29,1.79,8.38,-0.67,6.19,True,6.42,3.58,12.61,1.5
1377_agent_yield_hv.csv,20,29,0.67,8.86,-0.97,45.57,True,3.12,4.63,11.07,1.25
1378_agent_yield_hv.csv,0,21,1.91,6.27,-2.56,5.69,True,21.95,11.52,14.94,2.38
1378_agent_yield_hv.csv,10,21,1.01,8.01,-2.5,22.7,True,11.56,11.47,13.25,1.65
1378_agent_yield_hv.csv,20,21,0.0,3.19,-7.24,100.0,True,0.0,11.55,10.38,3.26
137_agent_yield_hv.csv,0,35,7.41,9.09,-0.09,0.08,True,15.62,2.11,12.53,1.38
137_agent_yield_hv.csv,10,35,4.1,8.44,-0.39,0.7,True,12.99,3.17,11.41,1.35
137_agent_yield_hv.csv,20,35,1.78,6.88,-1.05,4.73,True,8.62,4.86,10.1,1.47
137_agent_yield_hv.csv,30,35,0.43,6.61,-1.81,88.53,True,2.75,6.38,8.75,1.32
1381_agent_yield_hv.csv,10,35,2.22,9.64,-1.28,3.29,True,17.85,8.03,10.54,1.09
1381_agent_yield_hv.csv,20,35,1.42,4.52,-2.2,3.65,True,10.25,7.24,5.36,1.19
1381_agent_yield_hv.csv,30,35,0.39,0.51,-6.71,4.57,True,2.81,7.22,1.46,2.84
1382_agent_yield_hv.csv,20,27,0.62,5.99,-3.13,52.97,True,6.45,10.46,11.35,1.89
1383_agent_yield_hv.csv,0,24,2.65,6.81,-1.73,3.77,True,25.63,9.65,21.65,3.18
1383_agent_yield_hv.csv,10,24,1.42,5.62,-2.82,13.68,True,15.09,10.62,18.45,3.28
1383_agent_yield_hv.csv,20,24,0.31,3.85,-5.67,100.0,True,3.62,11.86,14.7,3.82
1384_agent_yield_hv.csv,0,39,4.68,5.79,-0.64,0.33,True,45.64,9.75,19.11,3.3
1384_agent_yield_hv.csv,10,39,3.24,4.92,-1.49,1.03,True,34.9,10.77,15.89,3.23
1384_agent_yield_hv.csv,20,39,1.94,3.03,-2.86,2.27,True,23.31,12.02,11.9,3.93
1384_agent_yield_hv.csv,30,39,0.88,2.17,-6.86,12.55,True,10.92,12.48,8.16,3.76
1385_agent_yield_hv.csv,20,33,1.34,2.07,-2.62,2.71,True,10.42,7.75,6.87,3.31
1385_agent_yield_hv.csv,30,33,0.18,0.99,-15.47,100.0,True,1.72,9.4,3.42,3.44
1386_agent_yield_hv.csv,20,46,2.42,6.95,-2.8,4.46,True,36.18,14.92,20.03,2.88
1386_agent_yield_hv.csv,30,46,1.61,6.09,-3.3,9.88,True,22.01,13.67,17.41,2.86
1386_agent_yield_hv.csv,40,46,0.5,1.77,-11.68,65.94,True,7.28,14.45,11.49,6.49
1387_agent_yield_hv.csv,10,37,1.52,2.91,-2.63,5.15,True,12.2,8.02,12.45,4.28
1387_agent_yield_hv.csv,20,37,2.02,5.49,-0.92,3.12,True,8.1,4.01,10.08,1.84
1387_agent_yield_hv.csv,30,37,0.58,5.43,-1.67,42.61,True,2.95,5.07,8.02,1.48
138_agent_yield_hv.csv,0,34,4.73,7.24,-0.43,0.42,True,21.3,4.5,13.48,1.86
138_agent_yield_hv.csv,10,34,2.87,4.76,-0.92,1.1,True,15.94,5.55,11.36,2.38
138_agent_yield_hv.csv,20,34,1.4,3.18,-2.38,5.03,True,9.47,6.76,8.8,2.76
138_agent_yield_hv.csv,30,34,0.32,2.84,-4.53,100.0,True,2.32,7.24,6.42,2.26
1390_agent_yield_hv.csv,0,47,7.32,2.52,8.41,-0.77,True,40.72,5.56,10.87,4.32
1390_agent_yield_hv.csv,20,47,3.69,4.54,-0.6,0.22,True,26.67,7.23,8.1,1.79
1390_agent_yield_hv.csv,30,47,1.91,4.34,-2.42,2.1,True,17.93,9.38,6.86,1.58
1390_agent_yield_hv.csv,40,47,0.63,0.96,-8.27,6.38,True,7.24,11.51,3.65,3.79
1391_agent_yield_hv.csv,0,42,5.96,8.86,-0.74,0.28,True,59.49,9.98,15.24,1.72
1391_agent_yield_hv.csv,10,42,5.68,7.04,-0.49,0.17,True,50.33,8.87,13.82,1.96
1391_agent_yield_hv.csv,20,42,4.5,2.67,4.69,-0.72,True,41.1,9.13,10.71,4.01
1391_agent_yield_hv.csv,30,42,3.25,1.3,22.42,-2.06,True,31.57,9.71,7.22,5.56
1391_agent_yield_hv.csv,40,42,1.95,0.08,100.0,-7.02,True,21.18,10.85,0.57,7.14
1392_agent_yield_hv.csv,20,29,0.87,9.58,-1.57,22.8,True,7.22,8.27,9.49,0.99
1393_agent_yield_hv.csv,20,31,1.17,4.65,-2.66,9.2,True,9.71,8.26,8.41,1.81
1393_agent_yield_hv.csv,30,31,0.0,4.3,-3.78,100.0,True,0.0,8.12,7.41,1.72
1395_agent_yield_hv.csv,0,40,7.98,6.46,0.33,-0.2,True,36.66,4.59,27.0,4.18
1395_agent_yield_hv.csv,10,40,3.26,3.44,-0.27,0.21,True,28.19,8.66,21.67,6.31
1395_agent_yield_hv.csv,20,40,2.04,3.02,-1.98,2.49,True,18.91,9.25,16.01,5.31
1395_agent_yield_hv.csv,30,40,0.96,2.52,-4.74,15.58,True,9.34,9.69,11.6,4.61
1396_agent_yield_hv.csv,0,22,2.31,2.07,0.84,-0.42,True,17.7,7.68,9.55,4.62
1396_agent_yield_hv.csv,10,22,1.17,7.57,-1.83,10.58,True,9.64,8.21,8.57,1.13
1396_agent_yield_hv.csv,20,22,0.11,5.87,-2.94,100.0,True,0.92,8.79,7.24,1.23
1397_agent_yield_hv.csv,20,25,0.39,4.61,-3.36,42.23,True,3.3,8.45,3.51,0.76
1398_agent_yield_hv.csv,0,23,2.53,4.69,-1.45,1.13,True,18.56,7.35,7.85,1.67
1398_agent_yield_hv.csv,10,23,1.44,8.28,-1.42,5.4,True,10.3,7.14,6.78,0.82
1398_agent_yield_hv.csv,20,23,0.12,9.27,-1.56,100.0,True,0.85,7.34,5.99,0.65
139_agent_yield_hv.csv,0,28,3.37,5.47,-1.18,0.87,True,28.32,8.41,12.89,2.36
139_agent_yield_hv.csv,10,28,1.82,2.91,-2.68,2.2,True,19.04,10.45,9.72,3.34
139_agent_yield_hv.csv,20,28,0.71,1.88,-7.33,16.35,True,7.83,11.05,6.61,3.51
13_agent_yield_hv.csv,20,45,4.16,3.84,0.34,-0.16,True,32.91,7.91,16.4,4.27
13_agent_yield_hv.csv,30,45,2.77,1.72,6.25,-1.64,True,24.37,8.8,10.26,5.97
13_agent_yield_hv.csv,40,45,1.76,0.38,100.0,-6.27,True,15.56,8.84,2.63,7.01
1400_agent_yield_hv.csv,0,36,3.93,9.24,-1.44,1.16,True,45.61,11.6,15.59,1.69
1400_agent_yield_hv.csv,10,36,3.0,4.05,-1.51,0.73,True,35.48,11.82,12.71,3.14
1400_agent_yield_hv.csv,20,36,2.0,1.56,4.29,-0.98,True,23.64,11.81,6.94,4.45
1400_agent_yield_hv.csv,30,36,0.99,0.79,7.51,-1.3,True,11.76,11.92,2.54,3.21
1401_agent_yield_hv.csv,30,44,1.34,7.6,-1.24,10.34,True,7.66,5.73,11.27,1.48
1401_agent_yield_hv.csv,40,44,0.31,4.55,-2.44,100.0,True,1.86,5.96,9.51,2.09
1403_agent_yield_hv.csv,0,34,3.18,4.55,-1.13,0.49,True,27.05,8.52,8.22,1.81
1403_agent_yield_hv.csv,10,34,2.28,5.94,-1.71,1.72,True,18.85,8.25,7.23,1.22
1403_agent_yield_hv.csv,20,34,1.27,3.57,-3.0,4.72,True,10.51,8.3,5.9,1.65
1403_agent_yield_hv.csv,30,34,0.32,2.33,-5.98,75.73,True,2.55,8.06,4.49,1.92
1404_agent_yield_hv.csv,0,38,4.85,9.21,-0.53,0.23,True,25.25,5.2,5.67,0.62
1404_agent_yield_hv.csv,20,38,1.55,7.02,-1.79,2.28,True,12.47,8.05,3.52,0.5
1404_agent_yield_hv.csv,30,38,0.75,6.94,-1.81,8.02,True,5.32,7.06,2.53,0.36
1406_agent_yield_hv.csv,10,42,3.09,3.51,-1.0,0.24,True,44.56,14.45,9.7,2.76
1406_agent_yield_hv.csv,20,42,2.08,2.74,-2.54,0.8,True,30.03,14.43,7.2,2.62
1406_agent_yield_hv.csv,30,42,1.1,1.49,-5.01,1.93,True,15.57,14.19,4.43,2.97
1406_agent_yield_hv.csv,40,42,0.1,0.26,-67.44,100.0,True,1.39,14.12,1.03,3.91
1407_agent_yield_hv.csv,0,60,5.84,7.55,-0.79,0.3,True,76.85,13.16,22.35,2.96
1407_agent_yield_hv.csv,10,60,4.97,7.45,-1.14,0.54,True,63.51,12.78,19.9,2.67
1407_agent_yield_hv.csv,20,60,3.87,6.41,-1.61,0.92,True,50.43,13.04,17.35,2.71
1407_agent_yield_hv.csv,30,60,2.85,3.8,-1.73,0.87,True,37.32,13.11,14.09,3.71
1407_agent_yield_hv.csv,40,60,1.94,2.38,-1.97,1.04,True,24.51,12.64,10.47,4.39
1407_agent_yield_hv.csv,50,60,0.9,1.0,-2.51,1.28,True,11.63,12.88,5.35,5.37
1408_agent_yield_hv.csv,10,35,9.11,2.55,2.93,-1.12,True,13.22,1.45,18.04,7.07
1408_agent_yield_hv.csv,20,35,2.25,1.98,0.6,-0.65,True,9.75,4.33,12.18,6.15
1408_agent_yield_hv.csv,30,35,0.45,1.2,-7.82,36.84,True,3.37,7.5,5.97,4.97
1409_agent_yield_hv.csv,20,46,2.92,3.52,-0.37,0.7,True,11.16,3.82,17.49,4.97
1409_agent_yield_hv.csv,30,46,1.8,2.42,-0.91,1.93,True,7.64,4.25,12.21,5.05
1409_agent_yield_hv.csv,40,46,0.49,0.53,-1.65,2.68,True,2.64,5.42,4.22,7.95
1410_agent_yield_hv.csv,0,34,4.15,8.3,-0.5,0.82,True,17.06,4.11,14.05,1.69
1410_agent_yield_hv.csv,10,34,2.68,6.01,-0.86,1.86,True,12.56,4.68,12.06,2.01
1410_agent_yield_hv.csv,20,34,1.49,4.99,-1.43,6.4,True,7.56,5.09,10.13,2.03
1410_agent_yield_hv.csv,30,34,0.31,4.05,-2.68,100.0,True,1.8,5.86,8.05,1.99
1411_agent_yield_hv.csv,0,37,7.09,1.22,23.62,-0.56,True,21.23,2.99,2.92,2.39
1411_agent_yield_hv.csv,10,37,5.32,4.18,0.46,-0.04,True,18.98,3.57,2.14,0.51
1412_agent_yield_hv.csv,0,23,2.25,4.62,-2.56,3.6,True,25.84,11.5,17.76,3.84
1412_agent_yield_hv.csv,10,23,1.04,1.9,-6.26,11.84,True,13.7,13.15,14.13,7.44
1412_agent_yield_hv.csv,20,23,0.21,1.66,-11.78,100.0,True,2.3,11.16,9.04,5.43
1413_agent_yield_hv.csv,20,49,3.39,3.62,-0.3,0.15,True,29.94,8.82,13.34,3.69
1413_agent_yield_hv.csv,30,49,2.5,2.11,1.49,-0.56,True,21.52,8.62,9.55,4.52
1413_agent_yield_hv.csv,40,49,1.44,0.97,8.9,-2.46,True,12.77,8.85,5.33,5.47
1414_agent_yield_hv.csv,10,43,3.41,8.68,-0.84,1.28,True,20.38,5.98,12.29,1.42
1414_agent_yield_hv.csv,20,43,2.89,5.33,-0.91,1.19,True,15.27,5.29,10.81,2.03
1414_agent_yield_hv.csv,30,43,1.35,6.94,-1.55,8.19,True,8.98,6.67,9.27,1.33
1414_agent_yield_hv.csv,40,43,0.2,5.37,-2.83,100.0,True,1.59,7.88,7.86,1.46
1415_agent_yield_hv.csv,0,22,2.19,2.42,-0.65,0.41,True,18.41,8.4,10.4,4.3
1415_agent_yield_hv.csv,10,22,1.1,3.66,-3.36,8.86,True,9.71,8.81,7.66,2.09
1415_agent_yield_hv.csv,20,22,0.1,6.17,-2.82,100.0,True,0.87,8.85,6.35,1.03
1416_agent_yield_hv.csv,30,34,7.9,0.26,100.0,-1.37,True,51.27,6.49,1.45,5.6
1417_agent_yield_hv.csv,20,29,0.93,7.97,-1.77,26.77,True,7.43,7.97,13.11,1.64
1419_agent_yield_hv.csv,0,45,4.55,4.01,0.27,-0.22,True,18.12,3.98,17.0,4.24
1419_agent_yield_hv.csv,10,45,5.11,3.97,0.42,-0.29,True,14.86,2.91,13.25,3.34
1419_agent_yield_hv.csv,20,45,5.63,2.61,1.93,-0.7,True,12.29,2.18,9.55,3.66
1419_agent_yield_hv.csv,30,45,2.94,1.5,4.04,-1.27,True,9.28,3.16,5.73,3.82
1419_agent_yield_hv.csv,40,45,1.32,0.33,74.69,-4.86,True,5.42,4.1,1.41,4.28
141_agent_yield_hv.csv,0,37,6.5,7.27,-0.09,0.08,True,19.49,3.0,16.41,2.26
141_agent_yield_hv.csv,10,37,3.47,7.45,-0.66,1.29,True,16.06,4.63,14.51,1.95
141_agent_yield_hv.csv,20,37,1.85,6.23,-1.29,5.09,True,10.6,5.71,12.38,1.99
141_agent_yield_hv.csv,30,37,0.62,4.99,-2.37,46.5,True,4.19,6.75,10.21,2.05
1420_agent_yield_hv.csv,0,35,3.57,2.14,5.23,-1.5,True,29.91,8.38,14.24,6.66
1420_agent_yield_hv.csv,10,35,2.44,1.62,5.42,-1.58,True,21.22,8.71,9.19,5.69
1420_agent_yield_hv.csv,20,35,1.43,0.88,12.31,-2.55,True,12.45,8.74,4.13,4.71
1420_agent_yield_hv.csv,30,35,0.41,1.12,-10.18,12.21,True,3.72,9.02,1.62,1.45
1422_agent_yield_hv.csv,10,53,7.33,8.4,-0.1,0.08,True,23.48,3.2,16.02,1.91
1422_agent_yield_hv.csv,30,53,2.99,5.56,-0.86,1.25,True,15.48,5.17,12.14,2.18
1422_agent_yield_hv.csv,40,53,1.4,2.84,-2.36,4.75,True,9.25,6.61,9.18,3.24
1422_agent_yield_hv.csv,50,53,0.2,1.25,-10.75,100.0,True,1.61,8.01,5.11,4.1
1423_agent_yield_hv.csv,60,71,1.13,6.72,-1.95,11.91,True,8.89,7.88,9.14,1.36
1423_agent_yield_hv.csv,70,71,0.0,3.83,-4.94,100.0,True,0.0,9.46,7.67,2.0
1425_agent_yield_hv.csv,10,26,1.42,7.55,-1.74,14.33,True,11.54,8.11,17.8,2.36
1425_agent_yield_hv.csv,20,26,0.49,4.32,-3.19,100.0,True,3.83,7.77,15.06,3.49
1426_agent_yield_hv.csv,0,26,3.53,7.92,-0.71,2.25,True,18.03,5.1,25.29,3.19
1426_agent_yield_hv.csv,10,26,1.77,6.5,-1.55,10.33,True,12.18,6.9,22.24,3.42
1426_agent_yield_hv.csv,20,26,0.54,5.94,-2.44,100.0,True,4.31,7.98,18.9,3.18
1427_agent_yield_hv.csv,0,23,2.23,6.89,-1.2,5.65,True,13.7,6.14,20.77,3.01
1427_agent_yield_hv.csv,10,23,1.34,6.63,-1.4,16.12,True,7.78,5.81,18.14,2.73
1427_agent_yield_hv.csv,20,23,0.21,6.75,-1.92,100.0,True,1.41,6.67,15.39,2.28
1428_agent_yield_hv.csv,0,27,2.61,9.9,-0.79,4.02,True,13.84,5.3,18.61,1.88
1428_agent_yield_hv.csv,10,27,2.32,8.51,-0.76,4.51,True,10.31,4.45,16.67,1.96
1428_agent_yield_hv.csv,20,27,0.66,9.3,-1.3,63.53,True,4.28,6.51,14.89,1.6
1429_agent_yield_hv.csv,30,50,1.89,2.36,-0.87,1.3,True,9.7,5.13,11.78,5.0
1429_agent_yield_hv.csv,40,50,1.19,0.9,3.41,-2.68,True,5.63,4.72,5.88,6.53
142_agent_yield_hv.csv,10,46,5.86,3.99,0.88,-0.31,True,22.01,3.76,11.3,2.83
142_agent_yield_hv.csv,20,46,3.43,3.04,0.41,-0.18,True,16.62,4.84,8.32,2.74
142_agent_yield_hv.csv,30,46,1.67,1.8,-0.53,0.24,True,10.82,6.49,4.84,2.7
142_agent_yield_hv.csv,40,46,0.44,0.51,-4.35,1.82,True,3.34,7.66,1.29,2.52
1431_agent_yield_hv.csv,10,23,1.29,8.77,-1.18,13.31,True,7.85,6.07,12.98,1.48
1431_agent_yield_hv.csv,20,23,0.18,5.42,-2.59,100.0,True,1.29,7.25,11.09,2.05
1432_agent_yield_hv.csv,0,33,6.2,5.37,0.2,-0.1,True,22.03,3.56,12.8,2.38
1434_agent_yield_hv.csv,0,35,3.46,3.06,1.02,-0.59,True,41.77,12.09,26.95,8.8
1434_agent_yield_hv.csv,10,35,2.43,2.31,0.55,-0.33,True,29.57,12.17,18.6,8.05
1434_agent_yield_hv.csv,20,35,1.44,1.4,0.45,-0.31,True,17.35,12.08,10.18,7.3
1434_agent_yield_hv.csv,30,35,0.39,0.41,-2.54,2.19,True,4.91,12.49,2.88,6.95
1435_agent_yield_hv.csv,10,27,1.92,0.37,100.0,-0.64,True,12.16,6.35,0.28,0.76
1436_agent_yield_hv.csv,0,21,2.24,4.58,-1.75,2.5,True,17.58,7.85,12.28,2.68
1436_agent_yield_hv.csv,10,21,1.06,7.78,-1.91,16.65,True,9.14,8.62,10.83,1.39
1438_agent_yield_hv.csv,20,25,0.42,7.49,-0.81,100.0,True,1.36,3.23,13.0,1.74
143_agent_yield_hv.csv,20,22,0.1,5.66,-3.12,100.0,True,0.87,8.98,15.83,2.8
1440_agent_yield_hv.csv,20,23,0.21,8.53,-1.95,100.0,True,1.8,8.54,6.27,0.74
1441_agent_yield_hv.csv,10,42,6.84,3.81,0.89,-0.32,True,14.62,2.14,9.29,2.44
1441_agent_yield_hv.csv,20,42,2.66,6.15,-0.77,1.21,True,11.19,4.2,7.58,1.23
1442_agent_yield_hv.csv,0,26,2.52,2.22,1.49,-0.49,True,30.56,12.11,11.48,5.18
1442_agent_yield_hv.csv,10,26,1.42,1.57,-1.53,0.66,True,18.29,12.85,7.14,4.56
1442_agent_yield_hv.csv,20,26,0.5,1.61,-10.27,21.32,True,6.06,12.04,3.86,2.4
1443_agent_yield_hv.csv,0,29,4.09,6.81,-0.68,0.44,True,23.68,5.79,9.11,1.34
1443_agent_yield_hv.csv,10,29,2.12,7.44,-1.5,2.54,True,16.56,7.8,8.0,1.07
1443_agent_yield_hv.csv,20,29,0.96,7.86,-1.88,13.25,True,8.07,8.43,6.95,0.89
1444_agent_yield_hv.csv,0,37,4.09,1.43,19.73,-1.14,True,30.99,7.57,5.17,3.6
1444_agent_yield_hv.csv,10,37,2.58,4.22,-1.64,0.37,True,22.99,8.9,3.2,0.76
1444_agent_yield_hv.csv,20,37,1.7,8.87,-1.54,1.34,True,14.38,8.44,2.39,0.27
1444_agent_yield_hv.csv,30,37,0.61,1.84,-6.56,6.59,True,5.47,9.01,1.84,1.0
1449_agent_yield_hv.csv,20,32,1.07,2.26,-7.42,7.06,True,17.18,15.99,7.67,3.39
1449_agent_yield_hv.csv,30,32,0.1,0.12,-45.43,20.58,True,1.53,15.44,0.68,5.76
144_agent_yield_hv.csv,30,33,0.2,7.6,-2.08,100.0,True,1.6,8.1,6.73,0.88
1450_agent_yield_hv.csv,10,26,1.99,8.85,-0.97,5.41,True,10.95,5.51,13.82,1.56
1450_agent_yield_hv.csv,20,26,0.53,4.41,-3.0,72.81,True,3.98,7.51,11.62,2.64
1451_agent_yield_hv.csv,10,40,3.81,8.17,-0.97,0.81,True,28.17,7.4,11.05,1.35
1451_agent_yield_hv.csv,20,40,1.97,9.48,-1.61,4.06,True,19.01,9.65,9.94,1.05
1451_agent_yield_hv.csv,30,40,0.98,7.6,-2.24,15.67,True,9.55,9.76,8.64,1.14
1454_agent_yield_hv.csv,10,31,2.0,9.03,-2.36,4.5,True,27.41,13.67,11.56,1.28
1454_agent_yield_hv.csv,20,31,1.01,1.37,-5.29,3.8,True,13.69,13.61,7.3,5.31
1455_agent_yield_hv.csv,10,33,1.98,5.87,-0.98,5.37,True,8.63,4.35,15.88,2.71
1455_agent_yield_hv.csv,20,33,1.01,6.54,-1.25,21.64,True,4.9,4.83,13.06,2.0
1455_agent_yield_hv.csv,30,33,0.17,5.85,-1.62,100.0,True,0.85,4.89,11.64,1.99
1456_agent_yield_hv.csv,0,26,3.46,5.89,-0.8,1.22,True,19.82,5.73,17.76,3.02
1456_agent_yield_hv.csv,10,26,1.71,5.26,-1.92,6.81,True,12.76,7.48,14.76,2.81
1456_agent_yield_hv.csv,20,26,0.51,3.75,-4.05,77.63,True,4.53,8.8,11.68,3.11
1459_agent_yield_hv.csv,20,47,1.4,3.66,-1.76,9.63,True,7.33,5.23,15.28,4.17
1459_agent_yield_hv.csv,30,47,1.13,3.52,-1.23,13.21,True,3.59,3.19,12.42,3.52
1459_agent_yield_hv.csv,40,47,0.59,1.91,-1.39,31.43,True,1.12,1.91,7.92,4.15
1460_agent_yield_hv.csv,0,22,2.18,3.54,-2.42,1.69,True,24.18,11.11,10.47,2.96
1460_agent_yield_hv.csv,10,22,1.14,3.4,-4.44,7.88,True,12.9,11.33,7.7,2.26
1460_agent_yield_hv.csv,20,22,0.1,3.94,-5.87,100.0,True,1.18,11.86,5.91,1.5
1461_agent_yield_hv.csv,0,29,3.47,5.77,-1.02,0.51,True,25.51,7.35,7.64,1.32
1462_agent_yield_hv.csv,0,33,6.31,5.09,0.29,-0.28,True,19.14,3.03,23.65,4.65
1462_agent_yield_hv.csv,10,33,2.72,4.13,-0.89,1.76,True,14.68,5.39,19.11,4.62
1462_agent_yield_hv.csv,20,33,1.5,3.99,-1.92,8.43,True,9.17,6.13,15.19,3.81
1462_agent_yield_hv.csv,30,33,0.2,3.45,-4.42,100.0,True,1.66,8.11,11.69,3.39
1464_agent_yield_hv.csv,0,29,3.37,8.38,-0.99,1.08,True,23.35,6.94,10.28,1.23
1465_agent_yield_hv.csv,0,27,3.63,9.03,-0.7,1.41,True,19.07,5.25,15.54,1.72
1465_agent_yield_hv.csv,10,27,1.94,7.08,-1.37,5.3,True,12.96,6.68,13.74,1.94
1465_agent_yield_hv.csv,20,27,0.67,8.46,-1.74,50.15,True,5.37,7.99,12.23,1.45
1466_agent_yield_hv.csv,0,29,6.12,7.67,-0.11,0.19,True,13.19,2.16,17.18,2.24
1466_agent_yield_hv.csv,10,29,2.17,3.93,-0.89,2.58,True,8.53,3.93,13.59,3.46
1466_agent_yield_hv.csv,20,29,1.17,6.53,-1.01,12.98,True,4.69,4.01,10.83,1.66
1467_agent_yield_hv.csv,20,59,6.46,6.13,0.04,-0.03,True,15.61,2.42,11.4,1.86
1468_agent_yield_hv.csv,30,42,1.54,4.61,-1.65,19.25,True,8.85,5.73,34.27,7.43
1468_agent_yield_hv.csv,40,42,0.1,4.8,-4.05,100.0,True,1.04,9.94,28.8,6.0
1469_agent_yield_hv.csv,10,24,1.46,6.59,-1.33,6.67,True,8.22,5.64,9.13,1.39
1469_agent_yield_hv.csv,20,24,0.31,6.19,-1.98,100.0,True,2.01,6.46,7.8,1.26
146_agent_yield_hv.csv,10,23,1.44,6.47,-1.02,8.46,True,6.13,4.26,11.29,1.75
146_agent_yield_hv.csv,20,23,0.19,3.26,-3.19,100.0,True,1.04,5.53,8.88,2.73
1472_agent_yield_hv.csv,30,37,0.65,7.57,-1.26,40.73,True,3.41,5.23,9.41,1.24
1476_agent_yield_hv.csv,0,38,7.03,4.74,0.59,-0.28,True,20.37,2.9,14.38,3.03
1476_agent_yield_hv.csv,10,38,3.72,4.46,-0.33,0.28,True,16.43,4.42,11.72,2.63
1476_agent_yield_hv.csv,20,38,2.21,9.56,-0.83,3.2,True,11.43,5.18,10.16,1.06
1476_agent_yield_hv.csv,30,38,0.8,8.92,-1.3,25.93,True,5.12,6.39,9.11,1.02
1477_agent_yield_hv.csv,30,31,0.0,1.71,-9.84,100.0,True,0.0,8.41,2.35,1.37
1479_agent_yield_hv.csv,0,24,3.33,7.0,-0.94,0.86,True,20.78,6.24,9.09,1.3
1479_agent_yield_hv.csv,10,24,1.48,5.67,-2.24,5.22,True,12.75,8.61,7.73,1.36
1479_agent_yield_hv.csv,20,24,0.33,4.79,-3.83,100.0,True,3.26,9.85,6.41,1.34
147_agent_yield_hv.csv,0,32,3.22,4.86,-2.11,1.22,True,48.99,15.2,18.72,3.85
147_agent_yield_hv.csv,10,32,2.14,3.53,-3.47,2.44,True,33.27,15.55,14.19,4.02
147_agent_yield_hv.csv,20,32,1.12,1.75,-6.51,5.6,True,17.55,15.72,9.77,5.59
147_agent_yield_hv.csv,30,32,0.1,0.39,-61.33,100.0,True,1.6,16.07,2.48,6.29
1480_agent_yield_hv.csv,0,23,2.16,4.83,-1.65,3.71,True,15.59,7.2,15.69,3.25
1480_agent_yield_hv.csv,10,23,1.15,5.35,-2.16,15.31,True,8.48,7.37,12.9,2.41
1480_agent_yield_hv.csv,20,23,0.2,8.48,-1.61,100.0,True,1.43,7.01,11.44,1.35
1481_agent_yield_hv.csv,40,51,1.28,6.94,-1.04,5.86,True,5.67,4.41,5.89,0.85
1481_agent_yield_hv.csv,50,51,0.0,2.41,-5.25,100.0,True,0.0,6.32,4.42,1.83
1482_agent_yield_hv.csv,30,35,0.42,3.54,-2.16,72.54,True,1.82,4.33,7.26,2.05
1483_agent_yield_hv.csv,20,63,4.45,5.81,-0.74,0.51,True,40.76,9.16,21.43,3.69
1483_agent_yield_hv.csv,30,63,3.26,4.41,-1.14,0.86,True,31.25,9.6,17.42,3.95
1483_agent_yield_hv.csv,40,63,2.14,2.32,-0.66,0.43,True,21.42,10.0,12.49,5.38
1483_agent_yield_hv.csv,50,63,1.28,1.08,3.15,-1.51,True,11.9,9.32,6.8,6.28
1483_agent_yield_hv.csv,60,63,0.39,0.13,100.0,-19.76,True,3.25,8.3,0.79,5.89
1484_agent_yield_hv.csv,30,33,0.21,0.54,-25.14,43.03,True,2.41,11.25,1.55,2.86
1485_agent_yield_hv.csv,0,34,3.96,3.19,1.38,-0.24,True,35.93,9.07,7.74,2.42
1485_agent_yield_hv.csv,10,34,2.49,3.55,-1.77,0.54,True,26.14,10.5,5.55,1.56
1485_agent_yield_hv.csv,20,34,1.43,3.31,-3.69,2.24,True,15.39,10.75,4.03,1.22
1485_agent_yield_hv.csv,30,34,0.29,6.78,-3.4,77.03,True,3.5,12.03,3.38,0.5
1486_agent_yield_hv.csv,30,49,1.69,5.46,-2.2,5.62,True,14.68,8.71,11.62,2.13
1486_agent_yield_hv.csv,40,49,0.71,8.23,-1.93,34.85,True,6.16,8.67,9.61,1.17
1487_agent_yield_hv.csv,0,54,4.62,6.45,-0.63,0.33,True,33.1,7.16,12.57,1.95
1487_agent_yield_hv.csv,20,54,3.09,7.63,-0.99,0.98,True,19.66,6.37,7.86,1.03
1487_agent_yield_hv.csv,30,54,2.67,5.06,-0.99,0.81,True,14.2,5.31,6.09,1.2
1487_agent_yield_hv.csv,40,54,1.46,2.79,-1.97,2.09,True,8.42,5.77,4.67,1.67
